,Date,Open,High,Low,Close
967,2021-02-18,0.82701,0.82761,0.8232,0.827
968,2021-02-17,0.83016,0.83082,0.8272,0.83001
969,2021-02-16,0.82723,0.83156,0.82656,0.82696
970,2021-02-15,0.82424,0.82673,0.82163,0.82425
971,2021-02-14,0.82501,0.82526,0.82325,0.82494
972,2021-02-11,0.8244,0.82754,0.824,0.8243
973,2021-02-10,0.82512,0.82547,0.82298,0.825
974,2021-02-09,0.82529,0.82575,0.82347,0.82508
975,2021-02-08,0.8297,0.82986,0.82544,0.82963
976,2021-02-07,0.82992,0.83185,0.8286,0.82996
977,2021-02-04,0.8356,0.83657,0.83058,0.83565
978,2021-02-03,0.83044,0.83562,0.8303,0.8304
979,2021-02-02,0.83063,0.83299,0.82988,0.83063
980,2021-02-01,0.82866,0.83206,0.82727,0.82859
981,2021-01-31,0.82489,0.82856,0.82399,0.82482
982,2021-01-28,0.82499,0.82672,0.82257,0.82508
983,2021-01-27,0.82612,0.82765,0.82345,0.8261
984,2021-01-26,0.82215,0.82905,0.8216,0.82217
985,2021-01-25,0.8235,0.82587,0.82135,0.8233
986,2021-01-24,0.82179,0.82527,0.82061,0.82173
987,2021-01-21,0.82195,0.82291,0.82048,0.82194
988,2021-01-20,0.8254,0.82577,0.82156,0.82538
989,2021-01-19,0.82376,0.82797,0.82237,0.8238
990,2021-01-18,0.82792,0.82792,0.82339,0.828
991,2021-01-17,0.82869,0.8295,0.82739,0.82863
992,2021-01-14,0.82284,0.82749,0.8222,0.82296
993,2021-01-13,0.82225,0.82555,0.8215,0.8222
994,2021-01-12,0.81905,0.82268,0.818,0.81907
995,2021-01-11,0.82226,0.8238,0.82112,0.82232
996,2021-01-10,0.82049,0.82408,0.8197,0.8206
997,2021-01-07,0.81508,0.81867,0.81419,0.8149
998,2021-01-06,0.81052,0.81655,0.81,0.8103
999,2021-01-05,0.8131,0.8152,0.8097,0.81299
1000,2021-01-04,0.81613,0.81633,0.81335,0.81622
1001,2021-01-03,0.81639,0.8216,0.81235,0.81628
1002,2020-12-31,0.8215,0.82406,0.81853,0.821
1003,2020-12-30,0.81307,0.81813,0.81238,0.81302
1004,2020-12-29,0.81611,0.81619,0.81243,0.81613
1005,2020-12-28,0.81833,0.81833,0.8146,0.8181
1006,2020-12-27,0.8192,0.82078,0.81619,0.81933
1007,2020-12-24,0.8207,0.8219,0.8188,0.8207
1008,2020-12-23,0.82008,0.82106,0.8185,0.82025
1009,2020-12-22,0.82062,0.82252,0.81837,0.82057
1010,2020-12-21,0.8171,0.82196,0.81573,0.8172
1011,2020-12-20,0.81896,0.82435,0.81735,0.81859
1012,2020-12-17,0.81553,0.81785,0.8151,0.81548
1013,2020-12-16,0.81987,0.82018,0.81546,0.8197
1014,2020-12-15,0.82279,0.82325,0.8188,0.82275
1015,2020-12-14,0.82313,0.82461,0.82193,0.82312
1016,2020-12-13,0.82416,0.82525,0.82142,0.82417
1017,2020-12-10,0.82349,0.82591,0.8221,0.82343
1018,2020-12-09,0.8277,0.82779,0.8225,0.8279
1019,2020-12-08,0.82577,0.82823,0.82311,0.8257
1020,2020-12-07,0.8258,0.82664,0.82412,0.82555
1021,2020-12-06,0.82504,0.82776,0.82213,0.82499
1022,2020-12-03,0.82336,0.82415,0.82117,0.82334
1023,2020-12-02,0.82553,0.82628,0.82135,0.82545
1024,2020-12-01,0.82851,0.83051,0.82594,0.8282
1025,2020-11-30,0.83768,0.8378,0.82963,0.83765
1026,2020-11-29,0.83537,0.83723,0.83319,0.83532
1027,2020-11-26,0.8395,0.83958,0.83599,0.83921
1028,2020-11-25,0.8391,0.84126,0.83745,0.83893
1029,2020-11-24,0.8403,0.84155,0.83836,0.8403
1030,2020-11-23,0.84447,0.84467,0.84077,0.8444
1031,2020-11-22,0.84279,0.84723,0.83992,0.84271
1032,2020-11-19,0.84264,0.84375,0.84098,0.84271
1033,2020-11-18,0.84439,0.84621,0.8435,0.84405
1034,2020-11-17,0.84286,0.8438,0.84097,0.84291
1035,2020-11-16,0.84319,0.8442,0.84085,0.84321
1036,2020-11-15,0.84429,0.8464,0.84255,0.84422
1037,2020-11-12,0.84708,0.84748,0.84503,0.84721
1038,2020-11-11,0.84899,0.85037,0.84581,0.84888
1039,2020-11-10,0.84605,0.85126,0.8451,0.84611
1040,2020-11-09,0.84579,0.84884,0.84434,0.8455
1041,2020-11-08,0.84082,0.84764,0.83898,0.84083
1042,2020-11-05,0.84644,0.84773,0.841,0.8462
1043,2020-11-04,0.85252,0.85377,0.8434,0.85232
1044,2020-11-03,0.85001,0.8615,0.8497,0.85018
1045,2020-11-02,0.8589,0.85925,0.85164,0.8589
1046,2020-11-01,0.85892,0.86026,0.85785,0.85895
1047,2020-10-29,0.8564,0.85888,0.85445,0.85626
1048,2020-10-28,0.85125,0.85791,0.8504,0.85116
1049,2020-10-27,0.84878,0.85329,0.8483,0.8486
1050,2020-10-26,0.84678,0.8475,0.84474,0.84678
1051,2020-10-25,0.844,0.84717,0.84381,0.84399
1052,2020-10-22,0.84645,0.84832,0.8432,0.84638
1053,2020-10-21,0.84379,0.8465,0.8425,0.8436
1054,2020-10-20,0.84536,0.84536,0.8416,0.84532
1055,2020-10-19,0.84976,0.85015,0.8446,0.8497
1056,2020-10-18,0.85356,0.85434,0.8478,0.85357
1057,2020-10-15,0.85428,0.85507,0.8513,0.85418
1058,2020-10-14,0.85124,0.85542,0.8503,0.8515
1059,2020-10-13,0.8515,0.85312,0.8496,0.85163
1060,2020-10-12,0.84644,0.8521,0.84644,0.8463
1061,2020-10-11,0.8465,0.84832,0.8455,0.84625
1062,2020-10-08,0.84983,0.85043,0.8457,0.84983
1063,2020-10-07,0.84994,0.85213,0.8488,0.8498
1064,2020-10-06,0.85198,0.85285,0.8488,0.85196
1065,2020-10-05,0.8483,0.84981,0.84693,0.848
1066,2020-10-04,0.8531,0.85329,0.8477,0.85321
1067,2020-10-01,0.85149,0.85491,0.85128,0.85143
1068,2020-09-30,0.85297,0.85338,0.84983,0.8528
1069,2020-09-29,0.85159,0.85572,0.8506,0.85164
1070,2020-09-28,0.85633,0.85715,0.85167,0.85625
1071,2020-09-27,0.85947,0.86083,0.85619,0.85945
1072,2020-09-24,0.85663,0.86107,0.85579,0.85666
1073,2020-09-23,0.85749,0.85987,0.85609,0.85774
1074,2020-09-22,0.85415,0.85727,0.85324,0.85409
1075,2020-09-21,0.85021,0.85518,0.8494,0.84976
1076,2020-09-20,0.8442,0.85232,0.84225,0.8442
1077,2020-09-17,0.8437,0.84522,0.84239,0.84401
1078,2020-09-16,0.84715,0.85167,0.8453,0.84721
1079,2020-09-15,0.8444,0.84641,0.84154,0.84428
1080,2020-09-14,0.84268,0.84449,0.84027,0.84246
1081,2020-09-13,0.84434,0.84509,0.84118,0.8444
1082,2020-09-10,0.84558,0.8456,0.842,0.84571
1083,2020-09-09,0.847,0.84725,0.8393,0.847
1084,2020-09-08,0.84968,0.8508,0.84527,0.8496
1085,2020-09-07,0.84608,0.84982,0.8454,0.8459
1086,2020-09-06,0.84484,0.84647,0.84398,0.84499
1087,2020-09-03,0.84433,0.84877,0.84292,0.84461
1088,2020-09-02,0.84417,0.8482,0.84402,0.84407
1089,2020-09-01,0.83871,0.84573,0.83862,0.8387
1090,2020-08-31,0.83758,0.83771,0.83255,0.83759
1091,2020-08-30,0.83917,0.84139,0.83587,0.83905
1092,2020-08-27,0.84599,0.8466,0.8389,0.84605
1093,2020-08-26,0.84458,0.84989,0.84044,0.8444
1094,2020-08-25,0.84507,0.84918,0.8446,0.84495
1095,2020-08-24,0.8478,0.84855,0.8443,0.84785
1096,2020-08-23,0.84752,0.84845,0.8437,0.8476
1097,2020-08-20,0.8424,0.85071,0.8413,0.8422
1098,2020-08-19,0.84447,0.84699,0.84257,0.84435
1099,2020-08-18,0.83701,0.8408,0.8365,0.83697
1100,2020-08-17,0.8418,0.84208,0.83576,0.842
1101,2020-08-16,0.84385,0.84528,0.8417,0.8437
1102,2020-08-13,0.8461,0.84856,0.84474,0.84627
1103,2020-08-12,0.84771,0.84784,0.84289,0.8479
1104,2020-08-11,0.8518,0.85375,0.84655,0.85204
1105,2020-08-10,0.85196,0.85301,0.8471,0.85195
1106,2020-08-09,0.84872,0.85157,0.84731,0.8487
1107,2020-08-06,0.8421,0.85059,0.8415,0.842
1108,2020-08-05,0.8422,0.84597,0.8395,0.84226
1109,2020-08-04,0.84639,0.84746,0.83996,0.84635
1110,2020-08-03,0.8503,0.85294,0.8471,0.8501
1111,2020-08-02,0.8486,0.8546,0.84835,0.84873
1112,2020-07-30,0.8422,0.84727,0.83977,0.8423
1113,2020-07-29,0.8484,0.85232,0.84693,0.84869
1114,2020-07-28,0.8532,0.85361,0.84897,0.85333
1115,2020-07-27,0.84987,0.85463,0.8492,0.84967
1116,2020-07-26,0.85818,0.85818,0.84893,0.85818
1117,2020-07-23,0.86244,0.86343,0.8591,0.86236
1118,2020-07-22,0.86455,0.86639,0.86027,0.8644
1119,2020-07-21,0.86692,0.86892,0.862,0.867
1120,2020-07-20,0.87278,0.87518,0.86972,0.8727
1121,2020-07-19,0.87416,0.87679,0.872,0.8739
1122,2020-07-16,0.87823,0.87882,0.874,0.8778
1123,2020-07-15,0.87586,0.87877,0.8739,0.87587
1124,2020-07-14,0.87636,0.87769,0.87313,0.87637
1125,2020-07-13,0.88138,0.8829,0.87665,0.88141
1126,2020-07-12,0.88427,0.8846,0.87947,0.88417
1127,2020-07-09,0.8858,0.88832,0.88302,0.8859
1128,2020-07-08,0.882,0.8859,0.8793,0.8819
1129,2020-07-07,0.88709,0.88769,0.8814,0.8869
1130,2020-07-06,0.88415,0.88807,0.8821,0.88395
1131,2020-07-05,0.88898,0.88898,0.8813,0.88911
1132,2020-07-02,0.8897,0.89118,0.8888,0.88985
1133,2020-07-01,0.88862,0.89065,0.8847,0.88878
1134,2020-06-30,0.89018,0.89372,0.88695,0.89
1135,2020-06-29,0.88912,0.89347,0.88797,0.88911
1136,2020-06-28,0.89094,0.89122,0.8858,0.8908
1137,2020-06-25,0.8912,0.89303,0.88976,0.8911
1138,2020-06-24,0.88878,0.89354,0.8881,0.88882
1139,2020-06-23,0.88389,0.88811,0.8829,0.88399
1140,2020-06-22,0.88675,0.89013,0.88114,0.88655
1141,2020-06-21,0.8945,0.89481,0.88749,0.89465
1142,2020-06-18,0.89228,0.89494,0.88865,0.89198
1143,2020-06-17,0.88958,0.89249,0.8879,0.88945
1144,2020-06-16,0.88771,0.89204,0.8852,0.88765
1145,2020-06-15,0.88199,0.89034,0.88107,0.88201
1146,2020-06-14,0.88856,0.89057,0.88558,0.88873
1147,2020-06-11,0.88579,0.8901,0.88185,0.88589
1148,2020-06-10,0.87961,0.88292,0.87718,0.87986
1149,2020-06-09,0.88229,0.88229,0.87805,0.88244
1150,2020-06-08,0.88473,0.88939,0.88002,0.88452
1151,2020-06-07,0.8837,0.88735,0.88349,0.88343
1152,2020-06-04,0.88205,0.88608,0.87843,0.882
1153,2020-06-03,0.8899,0.89318,0.88024,0.89
1154,2020-06-02,0.894,0.89437,0.88889,0.8937
1155,2020-06-01,0.89883,0.89963,0.8932,0.8988
1156,2020-05-31,0.89972,0.90078,0.8967,0.8994
1157,2020-05-28,0.90268,0.90331,0.89729,0.9026
1158,2020-05-27,0.90783,0.90966,0.90319,0.9077
1159,2020-05-26,0.9107,0.91436,0.90663,0.9106
1160,2020-05-25,0.91734,0.91757,0.90979,0.91718
1161,2020-05-24,0.91667,0.91979,0.9162,0.91678
1162,2020-05-21,0.91304,0.9186,0.9128,0.913
1163,2020-05-20,0.9108,0.91412,0.90837,0.9105
1164,2020-05-19,0.9149,0.91498,0.90917,0.9151
1165,2020-05-18,0.9161,0.9172,0.91115,0.91616
1166,2020-05-17,0.92426,0.92585,0.91636,0.9241
1167,2020-05-14,0.92539,0.92671,0.9217,0.92533
1168,2020-05-13,0.92405,0.92794,0.9238,0.9239
1169,2020-05-12,0.92197,0.92324,0.91799,0.92193
1170,2020-05-11,0.92514,0.92718,0.91908,0.92512
1171,2020-05-10,0.9225,0.92556,0.9214,0.92255
1172,2020-05-07,0.92277,0.92453,0.91968,0.92275
1173,2020-05-06,0.92588,0.92872,0.92458,0.92605
1174,2020-05-05,0.9225,0.92728,0.9221,0.92263
1175,2020-05-04,0.91705,0.92362,0.91564,0.91707
1176,2020-05-03,0.91262,0.91732,0.91259,0.91244
1177,2020-04-30,0.91368,0.91446,0.90775,0.91362
1178,2020-04-29,0.9194,0.92288,0.91158,0.91935
1179,2020-04-28,0.92316,0.92322,0.9196,0.9228
1180,2020-04-27,0.9236,0.92496,0.9183,0.9238
1181,2020-04-26,0.9239,0.92488,0.92078,0.9239
1182,2020-04-23,0.92796,0.93217,0.92441,0.9279
1183,2020-04-22,0.92534,0.92951,0.92217,0.9251
1184,2020-04-21,0.92103,0.92385,0.91885,0.92111
1185,2020-04-20,0.92051,0.92439,0.91912,0.9204
1186,2020-04-19,0.92028,0.92225,0.91768,0.92022
1187,2020-04-16,0.9208,0.92484,0.918,0.92094
1188,2020-04-15,0.91711,0.92339,0.91678,0.917
1189,2020-04-14,0.91055,0.92101,0.91,0.9103
1190,2020-04-13,0.91579,0.91611,0.91042,0.9155
1191,2020-04-12,0.9148,0.91797,0.9117,0.91469
1192,2020-04-09,0.91525,0.91566,0.9129,0.91513
1193,2020-04-08,0.92071,0.92236,0.91378,0.9205
1194,2020-04-07,0.91791,0.92321,0.91775,0.91784
1195,2020-04-06,0.92576,0.92666,0.91547,0.9256
1196,2020-04-05,0.92522,0.92857,0.92299,0.92533
1197,2020-04-02,0.92218,0.92797,0.9209,0.92188
1198,2020-04-01,0.91316,0.92214,0.91216,0.91294
1199,2020-03-31,0.90677,0.91586,0.906,0.9069
1200,2020-03-30,0.90675,0.91494,0.9055,0.90658
1201,2020-03-29,0.89804,0.90808,0.89784,0.89774
1202,2020-03-26,0.90529,0.91281,0.902,0.90512
1203,2020-03-25,0.91848,0.91941,0.90699,0.91831
1204,2020-03-24,0.92582,0.92849,0.9217,0.9257
1205,2020-03-23,0.92896,0.92994,0.9184,0.92897
1206,2020-03-22,0.93567,0.93805,0.9238,0.93507
1207,2020-03-19,0.93822,0.93857,0.92337,0.93832
1208,2020-03-18,0.91379,0.93476,0.91361,0.91228
1209,2020-03-17,0.9077,0.9232,0.90539,0.90781
1210,2020-03-16,0.89579,0.91258,0.89373,0.8958
1211,2020-03-15,0.89609,0.90182,0.89004,0.89643
1212,2020-03-12,0.89417,0.90372,0.89116,0.89406
1213,2020-03-11,0.88804,0.90246,0.88239,0.88798
1214,2020-03-10,0.88369,0.88818,0.87982,0.88367
1215,2020-03-09,0.87739,0.88229,0.87543,0.87735
1216,2020-03-08,0.87826,0.88053,0.86988,0.87827
1217,2020-03-05,0.89096,0.89175,0.88069,0.89096
1218,2020-03-04,0.89774,0.89914,0.8925,0.89774
1219,2020-03-03,0.89467,0.90115,0.894,0.8944
1220,2020-03-02,0.89732,0.90112,0.89226,0.89734
1221,2020-03-01,0.90477,0.90602,0.89573,0.90487
1222,2020-02-27,0.90946,0.91311,0.90475,0.90932
1223,2020-02-26,0.91864,0.91864,0.90862,0.91862
1224,2020-02-25,0.91903,0.92118,0.91713,0.91895
1225,2020-02-24,0.92174,0.92321,0.91897,0.92173
1226,2020-02-23,0.92263,0.9252,0.9205,0.92259
1227,2020-02-20,0.92698,0.92698,0.9205,0.92696
1228,2020-02-19,0.9251,0.92768,0.92413,0.92506
1229,2020-02-18,0.92638,0.92733,0.9252,0.92632
1230,2020-02-17,0.92276,0.92705,0.92259,0.9225
1231,2020-02-16,0.92246,0.92334,0.92132,0.92236
1232,2020-02-13,0.922,0.92325,0.9206,0.922
1233,2020-02-12,0.91942,0.92289,0.9182,0.91946
1234,2020-02-11,0.9156,0.91852,0.91533,0.9158
1235,2020-02-10,0.9164,0.91798,0.91516,0.9163
1236,2020-02-09,0.91335,0.91662,0.9123,0.9133
1237,2020-02-06,0.91066,0.9135,0.91017,0.9105
1238,2020-02-05,0.90905,0.91195,0.90803,0.9089
1239,2020-02-04,0.90541,0.90923,0.9051,0.9052
1240,2020-02-03,0.90392,0.9063,0.9037,0.90392
1241,2020-02-02,0.90179,0.90551,0.90179,0.90173
1242,2020-01-30,0.90672,0.90761,0.9017,0.90669
1243,2020-01-29,0.90793,0.90841,0.90608,0.9077
1244,2020-01-28,0.9072,0.90965,0.9066,0.90723
1245,2020-01-27,0.90747,0.90921,0.9069,0.90746
1246,2020-01-26,0.90692,0.90826,0.9058,0.907
1247,2020-01-23,0.90454,0.90734,0.90409,0.90455
1248,2020-01-22,0.9011,0.90604,0.90064,0.90119
1249,2020-01-21,0.90205,0.90321,0.90108,0.90207
1250,2020-01-20,0.90119,0.902,0.8993,0.90115
1251,2020-01-19,0.90129,0.90273,0.9005,0.90134
1252,2020-01-16,0.89783,0.90191,0.89726,0.8977
1253,2020-01-15,0.89664,0.89849,0.8951,0.89654
1254,2020-01-14,0.8985,0.89926,0.89578,0.8984
1255,2020-01-13,0.89811,0.90045,0.8972,0.89801
1256,2020-01-12,0.89956,0.89976,0.89729,0.89955
1257,2020-01-09,0.90015,0.90202,0.8992,0.9
1258,2020-01-08,0.89973,0.9013,0.8991,0.89983
1259,2020-01-07,0.8964,0.90002,0.89564,0.89648
1260,2020-01-06,0.89319,0.89808,0.8929,0.89302
1261,2020-01-05,0.89586,0.89621,0.8922,0.8959
1262,2020-01-02,0.89519,0.89882,0.8944,0.89514
1263,2020-01-01,0.89135,0.89551,0.8907,0.8912
1264,2019-12-31,0.8912,0.8961,0.8906,0.8912
1265,2019-12-30,0.8925,0.8928,0.8896,0.89267
1266,2019-12-29,0.89433,0.89433,0.89121,0.89427
1267,2019-12-26,0.9008,0.9009,0.8944,0.90081
1268,2019-12-25,0.9013,0.9023,0.9005,0.90127
1269,2019-12-24,0.9016,0.9027,0.9002,0.9017
1270,2019-12-23,0.90147,0.90329,0.9011,0.9014
1271,2019-12-22,0.90254,0.90322,0.9011,0.90254
1272,2019-12-19,0.89898,0.90299,0.8988,0.8988
1273,2019-12-18,0.89961,0.9001,0.89747,0.89961
1274,2019-12-17,0.89674,0.89998,0.89674,0.89675
1275,2019-12-16,0.8979,0.8984,0.895,0.89791
1276,2019-12-15,0.89886,0.899,0.89623,0.89892
1277,2019-12-12,0.89418,0.89937,0.8939,0.89397
1278,2019-12-11,0.89821,0.89994,0.89659,0.898
1279,2019-12-10,0.9014,0.9032,0.901,0.90149
1280,2019-12-09,0.90379,0.90387,0.9011,0.90375
1281,2019-12-08,0.90434,0.90465,0.9025,0.90425
1282,2019-12-05,0.90056,0.90561,0.8999,0.90046
1283,2019-12-04,0.90231,0.90253,0.9005,0.90228
1284,2019-12-03,0.90238,0.90351,0.89981,0.9021
1285,2019-12-02,0.90285,0.90363,0.9015,0.9026
1286,2019-12-01,0.90763,0.90878,0.90178,0.90752
1287,2019-11-28,0.90816,0.91051,0.90689,0.90812
1288,2019-11-27,0.90859,0.90896,0.9075,0.90869
1289,2019-11-26,0.90727,0.90964,0.90727,0.90723
1290,2019-11-25,0.9081,0.90843,0.9069,0.9079
1291,2019-11-24,0.9071,0.90858,0.9063,0.90723
1292,2019-11-21,0.9037,0.90673,0.90264,0.90368
1293,2019-11-20,0.90261,0.90385,0.90119,0.90262
1294,2019-11-19,0.9025,0.90468,0.9023,0.90253
1295,2019-11-18,0.90316,0.90381,0.9021,0.90315
1296,2019-11-17,0.90465,0.90465,0.90163,0.90456
1297,2019-11-14,0.9072,0.90783,0.9045,0.9074
1298,2019-11-13,0.90837,0.90985,0.90762,0.908
1299,2019-11-12,0.90809,0.909,0.9074,0.90807
1300,2019-11-11,0.90622,0.90877,0.9057,0.90617
1301,2019-11-10,0.90721,0.90767,0.9055,0.90724
1302,2019-11-07,0.90624,0.90762,0.90595,0.90747
1303,2019-11-06,0.90329,0.90596,0.9016,0.90331
1304,2019-11-05,0.90298,0.90355,0.9013,0.903
1305,2019-11-04,0.89861,0.90378,0.89775,0.89859
1306,2019-11-03,0.8953,0.8975,0.89469,0.89553
1307,2019-10-31,0.89637,0.89841,0.8949,0.89629
1308,2019-10-30,0.89652,0.89817,0.8947,0.8965
1309,2019-10-29,0.89991,0.90063,0.8988,0.8997
1310,2019-10-28,0.9007,0.90293,0.89938,0.90097
1311,2019-10-27,0.90214,0.90276,0.90036,0.90218
1312,2019-10-24,0.90054,0.90249,0.8988,0.90058
1313,2019-10-23,0.89826,0.9014,0.8956,0.89828
1314,2019-10-22,0.8985,0.90025,0.8982,0.89853
1315,2019-10-21,0.8967,0.8989,0.896,0.89672
1316,2019-10-20,0.89637,0.89767,0.8944,0.8964
1317,2019-10-17,0.8987,0.89968,0.8959,0.8987
1318,2019-10-16,0.90299,0.90368,0.89767,0.90294
1319,2019-10-15,0.90629,0.90715,0.90283,0.90623
1320,2019-10-14,0.90696,0.90969,0.90535,0.9067
1321,2019-10-13,0.90677,0.90784,0.90555,0.90662
1322,2019-10-10,0.9079,0.90877,0.904,0.90818
1323,2019-10-09,0.91026,0.91071,0.9063,0.9101
1324,2019-10-08,0.91239,0.91278,0.90975,0.9124
1325,2019-10-07,0.91135,0.91352,0.90926,0.9114
1326,2019-10-06,0.9102,0.9121,0.909,0.9102
1327,2019-10-03,0.91117,0.91248,0.90973,0.91113
1328,2019-10-02,0.91224,0.91392,0.90923,0.9121
1329,2019-10-01,0.91446,0.91699,0.91258,0.9145
1330,2019-09-30,0.9175,0.91899,0.9143,0.91746
1331,2019-09-29,0.91394,0.91847,0.9134,0.91385
1332,2019-09-26,0.91549,0.91694,0.91254,0.91552
1333,2019-09-25,0.91309,0.91532,0.9118,0.913
1334,2019-09-24,0.9078,0.91338,0.9075,0.9077
1335,2019-09-23,0.90961,0.91032,0.90794,0.90961
1336,2019-09-22,0.90748,0.91172,0.90678,0.90752
1337,2019-09-19,0.9053,0.90919,0.90342,0.9051
1338,2019-09-18,0.9065,0.90715,0.90294,0.9065
1339,2019-09-17,0.90299,0.906,0.9027,0.90296
1340,2019-09-16,0.90876,0.90968,0.9035,0.9086
1341,2019-09-15,0.90219,0.90951,0.90218,0.90225
1342,2019-09-12,0.90435,0.90435,0.90016,0.9043
1343,2019-09-11,0.9079,0.91495,0.90273,0.90798
1344,2019-09-10,0.905,0.91023,0.9043,0.90495
1345,2019-09-09,0.9052,0.90647,0.9042,0.90511
1346,2019-09-08,0.90738,0.90776,0.90373,0.90739
1347,2019-09-05,0.9061,0.90734,0.90437,0.9061
1348,2019-09-04,0.906,0.90758,0.9023,0.90621
1349,2019-09-03,0.91128,0.91135,0.90621,0.9112
1350,2019-09-02,0.9118,0.91488,0.91097,0.9117
1351,2019-09-01,0.90984,0.91251,0.9093,0.90977
1352,2019-08-29,0.90419,0.91015,0.90408,0.904
1353,2019-08-28,0.90209,0.90447,0.9017,0.90205
1354,2019-08-27,0.90171,0.90298,0.9009,0.90171
1355,2019-08-26,0.90081,0.90181,0.8994,0.9006
1356,2019-08-25,0.89742,0.90022,0.89666,0.89742
1357,2019-08-22,0.90226,0.90473,0.89694,0.9022
1358,2019-08-21,0.90168,0.90379,0.89977,0.90165
1359,2019-08-20,0.90102,0.90181,0.9003,0.90108
1360,2019-08-19,0.90232,0.90343,0.90098,0.90227
1361,2019-08-18,0.9014,0.90186,0.90009,0.9014
1362,2019-08-15,0.89998,0.90355,0.8998,0.8998
1363,2019-08-14,0.89726,0.90126,0.89614,0.8974
1364,2019-08-13,0.89465,0.89767,0.89358,0.89469
1365,2019-08-12,0.8914,0.8946,0.89061,0.8914
1366,2019-08-11,0.89231,0.89579,0.89045,0.89218
1367,2019-08-08,0.89387,0.89413,0.89128,0.89388
1368,2019-08-07,0.89247,0.8941,0.8906,0.89251
1369,2019-08-06,0.89239,0.89438,0.8896,0.8923
1370,2019-08-05,0.88947,0.8952,0.88891,0.88938
1371,2019-08-04,0.9003,0.9003,0.8929,0.90025
1372,2019-08-01,0.90238,0.90328,0.89975,0.90262
1373,2019-07-31,0.90316,0.90682,0.9031,0.9032
1374,2019-07-30,0.89627,0.89865,0.8957,0.89622
1375,2019-07-29,0.89749,0.89821,0.89621,0.89742
1376,2019-07-28,0.8984,0.89973,0.8973,0.8983
1377,2019-07-25,0.89725,0.89963,0.8966,0.89717
1378,2019-07-24,0.89748,0.90059,0.8939,0.89747
1379,2019-07-23,0.89678,0.89847,0.8964,0.89676
1380,2019-07-22,0.89246,0.89689,0.892,0.89237
1381,2019-07-21,0.89142,0.89219,0.8907,0.8914
1382,2019-07-18,0.88798,0.89166,0.8872,0.88798
1383,2019-07-17,0.89065,0.89236,0.8891,0.8905
1384,2019-07-16,0.8918,0.89277,0.8902,0.89188
1385,2019-07-15,0.88803,0.89214,0.8876,0.88796
1386,2019-07-14,0.88717,0.88844,0.88605,0.88715
1387,2019-07-11,0.88887,0.8897,0.88668,0.8887
1388,2019-07-10,0.888,0.88875,0.8859,0.88819
1389,2019-07-09,0.89249,0.89265,0.88786,0.8922
1390,2019-07-08,0.89168,0.89323,0.8911,0.89158
1391,2019-07-07,0.89064,0.89219,0.8899,0.89068
1392,2019-07-04,0.88605,0.8922,0.8859,0.88607
1393,2019-07-03,0.8859,0.88697,0.8851,0.8859
1394,2019-07-02,0.88567,0.88728,0.88454,0.8855
1395,2019-07-01,0.88597,0.88678,0.88331,0.88594
1396,2019-06-30,0.88,0.88451,0.8797,0.8799
1397,2019-06-27,0.8794,0.88018,0.8777,0.87928
1398,2019-06-26,0.87915,0.88118,0.8785,0.87914
1399,2019-06-25,0.87962,0.88099,0.878,0.87951
1400,2019-06-24,0.87718,0.87886,0.87612,0.87717
1401,2019-06-23,0.8785,0.87921,0.8771,0.87837
1402,2019-06-20,0.88549,0.88624,0.88235,0.8853
1403,2019-06-19,0.89001,0.89001,0.88377,0.8898
1404,2019-06-18,0.89306,0.89376,0.8911,0.893
1405,2019-06-17,0.8907,0.89427,0.88936,0.8909
1406,2019-06-16,0.89158,0.89243,0.88921,0.8915
1407,2019-06-13,0.88656,0.89166,0.8857,0.88649
1408,2019-06-12,0.8855,0.88722,0.88456,0.8853
1409,2019-06-11,0.88266,0.88429,0.8816,0.88265
1410,2019-06-10,0.88352,0.88458,0.8824,0.88354
1411,2019-06-09,0.88347,0.88558,0.88285,0.88338
1412,2019-06-06,0.88688,0.88864,0.8812,0.8868
1413,2019-06-05,0.89069,0.89096,0.88434,0.89055
1414,2019-06-04,0.88849,0.88969,0.8846,0.88857
1415,2019-06-03,0.88924,0.89065,0.8867,0.88918
1416,2019-06-02,0.89498,0.89588,0.89198,0.89493
1417,2019-05-30,0.89848,0.89875,0.8945,0.89838
1418,2019-05-29,0.8978,0.8994,0.89718,0.89788
1419,2019-05-28,0.8952,0.8988,0.8948,0.8952
1420,2019-05-27,0.89337,0.89511,0.8929,0.89335
1421,2019-05-26,0.89235,0.89381,0.8914,0.89209
1422,2019-05-23,0.89415,0.89461,0.8919,0.89409
1423,2019-05-22,0.89645,0.90013,0.89503,0.89642
1424,2019-05-20,0.8953,0.89747,0.8942,0.89537
1425,2019-05-19,0.89563,0.89676,0.89469,0.89563
1426,2019-05-16,0.89487,0.89627,0.8941,0.89497
1427,2019-05-15,0.8921,0.89491,0.89092,0.89228
1428,2019-05-14,0.89257,0.89442,0.89105,0.8925
1429,2019-05-13,0.89028,0.89247,0.8892,0.89027
1430,2019-05-12,0.88994,0.89094,0.88783,0.88996
1431,2019-05-09,0.89138,0.89138,0.8887,0.8911
1432,2019-05-08,0.89306,0.8948,0.88881,0.89299
1433,2019-05-07,0.89369,0.89369,0.89166,0.89357
1434,2019-05-06,0.8925,0.89477,0.8913,0.89271
1435,2019-05-05,0.89389,0.89446,0.8925,0.89399
